Id,XX,YY
2731,620264.82153100000,1198789.61414000000
2732,620268.39290600000,1198798.95466000000
2733,620271.96428100000,1198808.29518000000
2734,620275.53565600000,1198817.63570000000
2735,620279.10703100000,1198826.97621000000
2736,620282.67840600000,1198836.31673000000
2737,620287.58354600000,1198844.94330000000
2738,620293.37562700000,1198853.09510000000
2739,620299.16770900000,1198861.24689000000
2740,620304.95979000000,1198869.39869000000
2741,620310.75187200000,1198877.55049000000
2742,620318.45013700000,1198883.61216000000
2743,620327.09952100000,1198888.63094000000
2744,620335.74890500000,1198893.64972000000
2745,620344.39828900000,1198898.66850000000
2746,620353.04767400000,1198903.68728000000
2747,620362.42655200000,1198906.93535000000
2748,620372.10114000000,1198909.46564000000
2749,620381.77572800000,1198911.99592000000
2750,620391.59749300000,1198910.80690000000
2751,620401.44716100000,1198909.08554000000
2752,620411.37954600000,1198907.92462000000
2753,620421.20196800000,1198908.32118000000
2754,620430.10422700000,1198912.59334000000
2755,620431.26369200000,1198921.09876000000
2756,620429.31874600000,1198930.90779000000
2757,620427.37380000000,1198940.71683000000
2758,620425.42885400000,1198950.52587000000
2759,620422.85813900000,1198960.17791000000
2760,620419.94239000000,1198969.74339000000
2761,620416.53576200000,1198979.13169000000
2762,620412.67023500000,1198988.35437000000
2763,620408.80470700000,1198997.57704000000
2764,620404.93917900000,1199006.79971000000
2765,620401.07365100000,1199016.02239000000
2766,620397.20812300000,1199025.24506000000
2767,620393.34259600000,1199034.46773000000
2768,620389.47706800000,1199043.69040000000
2769,620385.61154000000,1199052.91308000000
2770,620381.74601200000,1199062.13575000000
2771,620377.88048400000,1199071.35842000000
2772,620374.01495700000,1199080.58110000000
2773,620370.14942900000,1199089.80377000000
2774,620366.28390100000,1199099.02644000000
2775,620362.41837300000,1199108.24911000000
2776,620358.55284500000,1199117.47179000000
2777,620354.50486500000,1199126.60924000000
2778,620349.91321100000,1199135.49275000000
2779,620345.32155600000,1199144.37625000000
2780,620340.72990200000,1199153.25976000000
2781,620336.13824700000,1199162.14327000000
2782,620331.54659300000,1199171.02678000000
2783,620326.95493800000,1199179.91028000000
2784,620322.36328400000,1199188.79379000000
2785,620317.77162900000,1199197.67730000000
2786,620313.17997500000,1199206.56081000000
2787,620308.58832000000,1199215.44432000000
2788,620303.99666600000,1199224.32782000000
2789,620299.40501100000,1199233.21133000000
2790,620294.81335700000,1199242.09484000000
2791,620290.22170200000,1199250.97835000000
2792,620285.63004800000,1199259.86185000000
2793,620281.03839300000,1199268.74536000000
2794,620276.44673900000,1199277.62887000000
2795,620271.85508400000,1199286.51238000000
2796,620267.26343000000,1199295.39588000000
2797,620262.67177500000,1199304.27939000000
2798,620258.08012100000,1199313.16290000000
2799,620253.48846600000,1199322.04641000000
2800,620248.89681200000,1199330.92992000000
2801,620244.30515700000,1199339.81342000000
2802,620239.71350300000,1199348.69693000000
2803,620235.12184800000,1199357.58044000000
2804,620230.53019400000,1199366.46395000000
2805,620225.93853900000,1199375.34745000000
2806,620221.34688500000,1199384.23096000000
2807,620216.75523000000,1199393.11447000000
2808,620212.16357500000,1199401.99798000000
2809,620207.57192100000,1199410.88148000000
2810,620202.98026600000,1199419.76499000000
2811,620198.38861200000,1199428.64850000000
2812,620194.35808400000,1199437.79441000000
2813,620190.48418900000,1199447.01358000000
2814,620186.61029400000,1199456.23274000000
2815,620182.73639900000,1199465.45190000000
2816,620178.86250400000,1199474.67106000000
2817,620174.98860900000,1199483.89022000000
2818,620171.53815700000,1199493.27324000000
2819,620168.19718100000,1199502.69863000000
2820,620164.85620600000,1199512.12401000000
2821,620161.51523100000,1199521.54940000000
2822,620158.17425500000,1199530.97478000000
2823,620154.83328000000,1199540.40017000000
2824,620151.49230500000,1199549.82555000000
2825,620148.15133000000,1199559.25094000000
2826,620144.81035400000,1199568.67632000000
2827,620141.46937900000,1199578.10171000000
2828,620138.12840400000,1199587.52709000000
2829,620134.78742900000,1199596.95248000000
2830,620131.44645300000,1199606.37786000000
2831,620128.10547800000,1199615.80325000000
2832,620124.76450300000,1199625.22863000000
2833,620121.42352800000,1199634.65402000000
2834,620118.08255200000,1199644.07940000000
2835,620114.74157700000,1199653.50479000000
2836,620111.40060200000,1199662.93017000000
2837,620108.05962600000,1199672.35556000000
2838,620104.71865100000,1199681.78094000000
2839,620101.37767600000,1199691.20633000000
2840,620098.03670100000,1199700.63171000000
2841,620094.69572500000,1199710.05710000000
2842,620091.35475000000,1199719.48248000000
2843,620088.01377500000,1199728.90787000000
2844,620084.67280000000,1199738.33325000000
2845,620081.33182400000,1199747.75864000000
2846,620077.99084900000,1199757.18402000000
2847,620074.64987400000,1199766.60941000000
2848,620071.30889800000,1199776.03479000000
2849,620067.96792300000,1199785.46018000000
2850,620064.62694800000,1199794.88556000000
2851,620061.28597300000,1199804.31095000000
2852,620057.94499700000,1199813.73633000000
2853,620054.60402200000,1199823.16172000000
2854,620051.26304700000,1199832.58711000000
2855,620047.92207200000,1199842.01249000000
2856,620044.26351500000,1199851.31587000000
2857,620040.43437300000,1199860.55370000000
2858,620036.60523100000,1199869.79154000000
2859,620032.77608900000,1199879.02938000000
2860,620028.94694700000,1199888.26722000000
2861,620025.11780400000,1199897.50506000000
2862,620021.28866200000,1199906.74290000000
2863,620017.45952000000,1199915.98074000000
2864,620013.63037800000,1199925.21858000000
2865,620009.80123600000,1199934.45642000000
2866,620005.97209400000,1199943.69426000000
2867,620002.14295200000,1199952.93210000000
2868,619998.31381000000,1199962.16993000000
2869,619994.48466800000,1199971.40777000000
2870,619990.65552600000,1199980.64561000000
2871,619986.82638400000,1199989.88345000000
2872,619982.99724200000,1199999.12129000000
2873,619979.16810000000,1200008.35913000000
2874,619975.33895800000,1200017.59697000000
2875,619971.50981600000,1200026.83481000000
2876,619967.68067400000,1200036.07265000000
2877,619963.85153200000,1200045.31049000000
2878,619960.02239000000,1200054.54833000000
2879,619956.19324800000,1200063.78616000000
2880,619952.36410600000,1200073.02400000000
2881,619948.53496400000,1200082.26184000000
2882,619944.70582200000,1200091.49968000000
2883,619940.87668000000,1200100.73752000000
2884,619937.04753700000,1200109.97536000000
2885,619933.21839500000,1200119.21320000000
2886,619929.38925300000,1200128.45104000000
2887,619925.56011100000,1200137.68888000000
2888,619921.73096900000,1200146.92672000000
2889,619917.90182700000,1200156.16456000000
2890,619914.07268500000,1200165.40239000000
2891,619910.24354300000,1200174.64023000000
2892,619906.41440100000,1200183.87807000000
2893,619902.58525900000,1200193.11591000000
2894,619898.75611700000,1200202.35375000000
2895,619894.92697500000,1200211.59159000000
2896,619891.09783300000,1200220.82943000000
2897,619887.26869100000,1200230.06727000000
2898,619883.43954900000,1200239.30511000000
2899,619879.61040700000,1200248.54295000000
2900,619875.78126500000,1200257.78079000000
2901,619871.95212300000,1200267.01862000000
2902,619868.12298100000,1200276.25646000000
2903,619864.29383900000,1200285.49430000000
2904,619860.46469700000,1200294.73214000000
2905,619856.63555500000,1200303.96998000000
2906,619852.80641300000,1200313.20782000000
2907,619848.97727000000,1200322.44566000000
2908,619845.14812800000,1200331.68350000000
2909,619841.31898600000,1200340.92134000000
2910,619837.48984400000,1200350.15918000000
2911,619833.66070200000,1200359.39702000000
2912,619829.83156000000,1200368.63485000000
2913,619826.00241800000,1200377.87269000000
2914,619822.17327600000,1200387.11053000000
2915,619818.34413400000,1200396.34837000000
2916,619814.51499200000,1200405.58621000000
2917,619810.68585000000,1200414.82405000000
2918,619806.85670800000,1200424.06189000000
2919,619803.02756600000,1200433.29973000000
2920,619799.19842400000,1200442.53757000000
2921,619795.36928200000,1200451.77541000000
2922,619791.54014000000,1200461.01325000000
2923,619787.71099800000,1200470.25109000000
2924,619783.88185600000,1200479.48892000000
2925,619780.05271400000,1200488.72676000000
2926,619776.22357200000,1200497.96460000000
2927,619772.39443000000,1200507.20244000000
2928,619768.56528800000,1200516.44028000000
2929,619764.73614600000,1200525.67812000000
2930,619760.90700400000,1200534.91596000000
2931,619757.07786100000,1200544.15380000000
2932,619753.24871900000,1200553.39164000000
2933,619749.41957700000,1200562.62948000000
2934,619745.59043500000,1200571.86732000000
2935,619741.76129300000,1200581.10515000000
2936,619737.93215100000,1200590.34299000000
2937,619734.10300900000,1200599.58083000000
2938,619730.27386700000,1200608.81867000000
2939,619726.44472500000,1200618.05651000000
2940,619722.61558300000,1200627.29435000000
2941,619718.78644100000,1200636.53219000000
2942,619714.95729900000,1200645.77003000000
2943,619711.12815700000,1200655.00787000000
2944,619707.29901500000,1200664.24571000000
2945,619703.46987300000,1200673.48355000000
2946,619699.64073100000,1200682.72138000000
2947,619695.84381100000,1200691.97172000000
2948,619692.44380900000,1200701.37597000000
2949,619689.04380700000,1200710.78023000000
2950,619685.64380400000,1200720.18448000000
2951,619682.24380200000,1200729.58873000000
2952,619678.84380000000,1200738.99299000000
2953,619675.44381200000,1200748.39725000000
2954,619672.65796600000,1200757.98906000000
2955,619670.22392100000,1200767.68831000000
2956,619667.78987600000,1200777.38756000000
2957,619665.35583200000,1200787.08680000000
2958,619662.92178700000,1200796.78605000000
2959,619660.48774200000,1200806.48530000000
2960,619657.89336500000,1200816.13728000000
2961,619654.67599100000,1200825.60557000000
2962,619651.45861600000,1200835.07386000000
2963,619648.24124200000,1200844.54214000000
2964,619644.59803800000,1200853.84765000000
2965,619640.67898400000,1200863.04771000000
2966,619636.75992900000,1200872.24776000000
2967,619632.84087500000,1200881.44782000000
2968,619628.92182100000,1200890.64787000000
2969,619625.00276600000,1200899.84793000000
2970,619621.08371200000,1200909.04798000000
2971,619617.16465800000,1200918.24804000000
2972,619613.24560300000,1200927.44809000000
2973,619609.32654900000,1200936.64815000000
2974,619605.82704400000,1200946.01026000000
2975,619602.54373800000,1200955.45589000000
2976,619599.26043200000,1200964.90152000000
2977,619595.97712500000,1200974.34715000000
2978,619592.69381900000,1200983.79278000000
2979,619589.41051200000,1200993.23841000000
2980,619586.12720600000,1201002.68403000000
2981,619582.84389900000,1201012.12966000000
2982,619579.56059300000,1201021.57529000000
2983,619576.27728700000,1201031.02092000000
2984,619572.99398000000,1201040.46655000000
2985,619569.71067400000,1201049.91218000000
2986,619566.42736700000,1201059.35781000000
2987,619563.16036500000,1201068.80907000000
2988,619559.91587000000,1201078.26810000000
2989,619556.90284800000,1201087.80320000000
2990,619553.90320100000,1201097.34271000000
2991,619551.12088500000,1201106.94662000000
2992,619548.43843500000,1201116.58013000000
2993,619545.75566600000,1201126.21354000000
2994,619543.07178700000,1201135.84665000000
2995,619540.38790900000,1201145.47976000000
2996,619536.18045800000,1201154.20602000000
2997,619528.99254200000,1201161.15828000000
2998,619520.23019600000,1201163.74293000000
2999,619513.95451600000,1201170.01968000000
3000,619508.91801800000,1201178.65876000000
3001,619504.79588500000,1201187.60362000000
3002,619503.62222600000,1201197.53451000000
3003,619502.44856700000,1201207.46539000000
3004,619501.27490700000,1201217.39628000000
3005,619500.10124800000,1201227.32717000000
3006,619498.92758800000,1201237.25806000000
3007,619497.75392900000,1201247.18894000000
3008,619496.58026900000,1201257.11983000000
3009,619495.40661000000,1201267.05072000000
3010,619494.10742400000,1201276.96560000000
3011,619492.75164600000,1201286.87327000000
3012,619491.39586700000,1201296.78094000000
3013,619490.04008900000,1201306.68860000000
3014,619488.68431000000,1201316.59627000000
3015,619487.32853200000,1201326.50394000000
3016,619485.97275300000,1201336.41160000000
3017,619484.61697500000,1201346.31927000000
3018,619482.68449800000,1201356.10040000000
3019,619479.76747700000,1201365.66549000000
3020,619476.85045600000,1201375.23058000000
3021,619473.93343600000,1201384.79567000000
3022,619471.01641500000,1201394.36076000000
3023,619468.09939400000,1201403.92586000000
3024,619465.18237300000,1201413.49095000000
3025,619462.26535200000,1201423.05604000000
3026,619459.34833200000,1201432.62113000000
3027,619456.43131100000,1201442.18623000000
3028,619453.51429000000,1201451.75132000000
3029,619450.59726900000,1201461.31641000000
3030,619447.68024800000,1201470.88150000000
3031,619445.23063100000,1201480.56807000000
3032,619443.12129200000,1201490.34307000000
3033,619441.01195300000,1201500.11808000000
3034,619438.90261500000,1201509.89308000000
3035,619436.79327600000,1201519.66808000000
3036,619434.68393700000,1201529.44309000000
3037,619432.57459800000,1201539.21809000000
3038,619430.46526000000,1201548.99309000000
3039,619428.35592100000,1201558.76810000000
3040,619426.24658200000,1201568.54310000000
3041,619424.13724300000,1201578.31810000000
3042,619422.02790500000,1201588.09311000000
3043,619419.91856600000,1201597.86811000000
3044,619417.80922700000,1201607.64311000000
3045,619415.69988800000,1201617.41812000000
3046,619413.59055000000,1201627.19312000000
3047,619411.48121100000,1201636.96812000000
3048,619408.04858600000,1201646.31908000000
3049,619404.08363900000,1201655.49945000000
3050,619400.11869200000,1201664.67982000000
3051,619396.15374400000,1201673.86019000000
3052,619392.18879700000,1201683.04056000000
3053,619388.22385000000,1201692.22093000000
3054,619384.25890300000,1201701.40130000000
